Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”,Name: “Table 1 of 1 on page 33 of 64”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,
,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,VERSAR MZ101C vs. ODU MZ102_C Comparisons,
----------------------,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,----------------------,----------------------
,,,,VERSAR_,VERSAR_,VERSAR_,,ODU_IBI_,
STATION,dateonly,dateonly,dateonly,IBI_VALUE,IBI_VALUE,IBI_VALUE,,VALUE,diff
CB6.1,09JUL1996,09JUL1996,09JUL1996,,0.00,0.00,,0.00,0.00
CB6.1,24JUL1996,24JUL1996,24JUL1996,,0.00,0.00,,0.00,0.00
CB6.1,05AUG1996,05AUG1996,05AUG1996,,4.31,4.31,,0.00,4.31
CB6.1,26AUG1996,26AUG1996,26AUG1996,,20.45,20.45,,212.34,-191.90
CB6.1,08SEP1997,08SEP1997,08SEP1997,,45.48,45.48,,130.72,-85.24
CB6.4,05AUG1996,05AUG1996,05AUG1996,346.81,346.81,346.81,,762.25,-415.44
CB6.4,12AUG1997,12AUG1997,12AUG1997,349.86,349.86,349.86,,21.04,328.82
CB7.3E,07AUG1996,07AUG1996,07AUG1996,5454.76,5454.76,5454.76,,4889.36,565.40
CB7.3E,15JUL1997,15JUL1997,15JUL1997,,0.00,0.00,,0.00,0.00
CB7.4,22JUL1996,22JUL1996,22JUL1996,,18.97,18.97,,19.49,-0.52
CB7.4,13AUG1997,13AUG1997,13AUG1997,12314.35,12314.35,12314.35,,1119.47,11194.88
LE3.6,09JUL1996,09JUL1996,09JUL1996,,0.00,0.00,,0.72,-0.72
LE3.6,24JUL1996,24JUL1996,24JUL1996,,0.00,0.00,,58.08,-58.08
LE3.6,05AUG1996,05AUG1996,05AUG1996,,0.00,0.00,,150.59,-150.59
LE3.6,26AUG1996,26AUG1996,26AUG1996,,41.84,41.84,,21.91,19.93
LE3.6,15JUL1997,15JUL1997,15JUL1997,,0.00,0.00,,0.00,0.00
LE5.5,22JUL1996,22JUL1996,22JUL1996,,0.00,0.00,,0.00,0.00
RET4.3,10JUL1996,10JUL1996,10JUL1996,,2.57,2.57,,11.68,-9.11
RET4.3,24JUL1996,24JUL1996,24JUL1996,,8.33,8.33,,7.51,0.82
RET4.3,06AUG1996,06AUG1996,06AUG1996,,1.11,1.11,,11.82,-10.71
RET4.3,10JUL1997,10JUL1997,10JUL1997,,16.80,16.80,,71.74,-54.94
RET4.3,23JUL1997,23JUL1997,23JUL1997,,5.67,5.67,,13.88,-8.21
RET5.2,23SEP1997,23SEP1997,23SEP1997,,8.66,8.66,,7.65,1.01
SBE5,08JUL1996,08JUL1996,08JUL1996,,11.92,11.92,,165.55,-153.62
SBE5,23JUL1996,23JUL1996,23JUL1996,,1.13,1.13,,0.00,1.13
SBE5,08JUL1997,08JUL1997,08JUL1997,,0.00,0.00,,0.30,-0.30
WE4.2,24JUL1996,24JUL1996,24JUL1996,,0.00,0.00,,0.00,0.00
WE4.2,05AUG1996,05AUG1996,05AUG1996,,0.00,0.00,,0.78,-0.78
----------------------,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,IBI_METRIC=CLADOCERA_ABUND,----------------------,----------------------
,The,UNIVARIATE,UNIVARIATE,UNIVARIATE,Procedure,Procedure,Procedure,,
,,Variable:,Variable:,Variable:,diff,diff,,,
,Basic,Basic,Statistical,Statistical,Statistical,Measures,Measures,,
Location,,,,,,Variability,Variability,Variability,
Mean,392.0048,,Std,Deviation,Deviation,Deviation,,,2123
Median,-0.1485,,Variance,Variance,Variance,,,,4508162
Mode,0.0000,,Range,Range,,,,,11610
,,,Interquartile,Interquartile,Interquartile,Interquartile,Range,Range,33.74000
,Tests,Tests,for,Location:,Location:,Mu0=0,Mu0=0,,
Test,,-Statistic-,-Statistic-,-Statistic-,,-----p,-----p,Value------,Value------
Student's,t,t,0.976946,0.976946,,Pr,>,|t|,0.3373
Sign,,M,,-3,,Pr,>=,|M|,0.2863
Signed,Rank,S,,-26.5,,Pr,>=,|S|,0.4022
,,,,,33,,,,
